model_number age period_days binary_separation v_orb_1 v_orb_2 rl_1 rl_2 rl_relative_overflow_1 rl_relative_overflow_2 star_1_mass star_2_mass lg_mtransfer_rate lg_mstar_dot_1 mstar_dot_1 lg_mstar_dot_2 lg_system_mdot_1 lg_system_mdot_2 lg_wind_mdot_1 lg_wind_mdot_2 fixed_xfer_fraction eff_xfer_fraction J_orb Jdot jdot_mb jdot_gr jdot_ml jdot_ls jdot_missing_wind extra_jdot donor_index point_mass_index
3220 41400922349.9072 0.504266117131189 3.17502545117982 286.819437725871 31.7290534582218 0.676012742946035 1.81014632990229 -0.960573372419956 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.11920980117622E+051 -2.37441493231867E+032 -1.28011663974567E-77 -2.37441493231867E+032 0 0 0 0 1 2
3225 41528742321.9427 0.503581397702489 3.1721506544112 286.949374944072 31.743427605857 0.675400653600974 1.80850735002639 -0.960824417464868 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.11825017466927E+051 -2.38210289180748E+032 -4.64610006993869E-49 -2.38210289180748E+032 0 0 0 0 1 2
3230 41647507991.2169 0.502943773857626 3.16947241678066 287.070586967711 31.7568365393948 0.674830414780933 1.80698043249705 -0.961072604092272 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.11735576959296E+051 -2.38922650089025E+032 -8.71918175369978E-28 -2.38922650089025E+032 0 0 0 0 1 2
3235 41762432562.1397 0.502325481311445 3.16687429612996 287.18831994976 31.7698606081639 0.674277234123142 1.80549919128093 -0.961318510424581 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.11648775863465E+051 -2.39611995018185E+032 -2.96114333667817E-14 -2.39611995018185E+032 0 0 0 0 1 2
3240 41876788632.289 0.501708985421955 3.1642826636424 287.305903352356 31.7828681298867 0.6737254348971 1.80402164909806 -0.961560139716956 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.1156215605186E+051 -2.40298301288116E+032 -0.000514977446847 -2.40298301288116E+032 0 0 0 0 1 2
3245 41990676451.2512 0.501093756340502 3.16169529810519 287.423437349513 31.7958701861927 0.673174544171748 1.80254653959002 -0.961802845411841 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.11475643462361E+051 -2.4098852537533E+032 -70804.226172562 -2.4098852537533E+032 0 0 0 0 1 2
3250 42111695627.7096 0.500438634199295 3.15893899663479 287.548804269703 31.8097387501371 0.672587684335175 1.80097511628414 -0.961927139900316 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.11383443287217E+051 -2.41695599917458E+032 -5786478.2375043 -2.41695599917458E+032 0 0 0 0 1 2
3255 42257471124.1142 0.499647643243403 3.15560944970611 287.700463535782 31.8265158730511 0.671878771544826 1.79907687412959 -0.962113262289756 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.11272013999005E+051 -2.42582750116054E+032 -4842447730.28556 -2.42582750116054E+032 0 0 0 0 1 2
3260 42395432989.508 0.498897108848628 3.15244857317667 287.844662208907 31.8424676768914 0.671205771329352 1.79727479438661 -0.962305776153606 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.11166175162691E+051 -2.43440286585632E+032 -1649126025123.06 -2.43440286585632E+032 0 0 0 0 1 2
3265 42536345666.9532 0.498128580926859 3.14921027392988 287.992617977304 31.8588351048529 0.670516286602392 1.79542857438402 -0.962507854125538 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.11057688862156E+051 -2.44308619615173E+032 -1.70484598039322E+015 -2.44308619615173E+032 0 0 0 0 1 2
3270 42682965530.2753 0.497326835878773 3.14583023428436 288.147293382457 31.8759458845047 0.669796623120264 1.79350154530871 -0.962703440254843 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.10944394605069E+051 -2.45220300786607E+032 -5.57569465510699E+016 -2.45220300786607E+032 0 0 0 0 1 2
3275 42839238173.6253 0.496469952083737 3.14221572912223 288.312974326716 31.8942741386114 0.66902703825028 1.79144084269254 -0.962891937796575 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.10823174023284E+051 -2.46195069008699E+032 -1.24721015977205E+018 -2.46195069008698E+032 0 0 0 0 1 2
3280 43007298796.2562 0.495545702549076 3.13831473000642 288.492108585366 31.9140906493541 0.668196454321724 1.78921680406954 -0.963068043198305 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.10692266965999E+051 -2.47250143949948E+032 -9.91542241827176E+018 -2.47250143949938E+032 0 0 0 0 1 2
3285 43186874678.2259 0.494554971047329 3.13413043485624 288.6846234664 31.9353873752673 0.6673055522218 1.78683125263829 -0.963237934983111 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.10551762784575E+051 -2.4839338501969E+032 -6.78232767671119E+019 -2.48393385019622E+032 0 0 0 0 1 2
3290 43375280480.245 0.493511982847066 3.12972241646273 288.88784905759 31.9578689605394 0.666367015932572 1.78431815205379 -0.96339645408236 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.10403644729047E+051 -2.49606241728068E+032 -1.24639559440646E+020 -2.49606241727943E+032 0 0 0 0 1 2
3295 43575465500.4696 0.492399783812584 3.12501846718695 289.105192220396 31.9819122850998 0.665365471314586 1.7816363352783 -0.963545134588736 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.10245467723439E+051 -2.50906716090284E+032 -2.21163651907836E+020 -2.50906716090063E+032 0 0 0 0 1 2
3300 43781493456.7185 0.491250754608567 3.12015502686148 289.330421152543 32.0068279633575 0.664329968549293 1.77886358942438 -0.9636841911865 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.10081802381939E+051 -2.52273255835748E+032 -2.17972589205108E+020 -2.5227325583553E+032 0 0 0 0 1 2
3305 43991994479.4986 0.49007215254988 3.11516247381406 289.562177792996 32.0324657614527 0.663266975659381 1.77601723379209 -0.963810115051053 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.09913659383736E+051 -2.5367598500401E+032 -2.15120655086473E+020 -2.53675985003795E+032 0 0 0 0 1 2
3310 44204137814.9114 0.488879565532196 3.11010660504594 289.797442056549 32.0584915861119 0.662190501858945 1.77313478058476 -0.963925959207972 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.09743246621863E+051 -2.55127734074195E+032 -2.12557859897374E+020 -2.55127734073982E+032 0 0 0 0 1 2
3315 44416725650.9556 0.487679601732126 3.10501531196392 290.034935150448 32.0847639724328 0.661106485666181 1.77023213125846 -0.964029170367639 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.09571499819917E+051 -2.56589662125295E+032 -2.10302375817978E+020 -2.56589662125085E+032 0 0 0 0 1 2
3320 44633062765.2344 0.486453419073538 3.09980846007359 290.278423632323 32.1116995912986 0.659997865189709 1.76726359951452 -0.964121577840539 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.09395709123189E+051 -2.58092621611341E+032 -1.15579690341023E+020 -2.58092621611225E+032 0 0 0 0 1 2
3325 44859603060.4029 0.485163901507439 3.09432794140109 290.53537321137 32.140124327761 0.658830976760773 1.76413904479409 -0.964203705260304 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.09210519489587E+051 -2.59676723689016E+032 -6.13385977143519E+019 -2.59676723688954E+032 0 0 0 0 1 2
3330 45089680321.1008 0.483848395735104 3.08873196578908 290.798441220009 32.1692259080982 0.657639505737594 1.76094866573349 -0.964277414241667 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.09021259208419E+051 -2.61323001756015E+032 -6.08888003314899E+019 -2.61323001755954E+032 0 0 0 0 1 2
3335 45325893368.9526 0.48249160655158 3.08295506101492 291.070765766074 32.1993514816946 0.656409512056545 1.75765513529226 -0.964340140884308 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.08825699824838E+051 -2.63026485762229E+032 -6.05146228068426E+019 -2.63026485762168E+032 0 0 0 0 1 2
3340 45573239279.0776 0.481064073952596 3.07687109762968 291.358393895083 32.231169995648 0.655114140778651 1.75418654451641 -0.964391582666229 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.08619547722863E+051 -2.64829233439581E+032 -8.64800439900077E+018 -2.64829233439573E+032 0 0 0 0 1 2
3345 45837022646.2562 0.479533933666238 3.07034314697833 291.667962441432 32.2654156417381 0.653724237644491 1.75046482760578 -0.964430950263496 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.083981245347E+051 -2.66772931097551E+032 -2.15286990681776E+018 -2.66772931097548E+032 0 0 0 0 1 2
3350 46125546212.5206 0.477851040078077 3.06315549051873 292.00995956858 32.3032486603643 0.652193872791257 1.74636699904945 -0.964457323518108 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.08154052174979E+051 -2.68923058504923E+032 -5.03317434067121E+017 -2.68923058504922E+032 0 0 0 0 1 2
3355 46444347929.4955 0.47598015754686 3.05515501941001 292.392049802716 32.3455169304678 0.650490446944054 1.74180576839551 -0.964470063296733 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.07882041938773E+051 -2.71344205315124E+032 -4.65284722580278E+016 -2.71344205315124E+032 0 0 0 0 1 2
3360 46790229652.1986 0.473936577198031 3.04640405107458 292.811705017272 32.3919407811045 0.648627228460036 1.73681666406894 -0.964469050536582 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.07584107186106E+051 -2.74038186200964E+032 -3.45273874565244E+015 -2.74038186200964E+032 0 0 0 0 1 2
3365 47150951533.7365 0.471789672419985 3.03719707052358 293.255184910103 32.441000207965 0.646666917819308 1.7315675779403 -0.964456940211173 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.07270184765139E+051 -2.7693279480368E+032 -211998362354716 -2.7693279480368E+032 0 0 0 0 1 2
3370 47527968323.1358 0.469528385123294 3.02748444695294 293.725211511908 32.4929963324038 0.644598947844846 1.72603021448276 -0.964429930853697 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.06938505710081E+051 -2.8000771530528E+032 -3899207954672.96 -2.8000771530528E+032 0 0 0 0 1 2
3375 47926738232.3802 0.467116899399604 3.01710949844362 294.229795233213 32.5488152963986 0.642389958497343 1.72011524616019 -0.964390747614745 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.06583620504762E+051 -2.83361493308076E+032 -429447756751.63 -2.83361493308076E+032 0 0 0 0 1 2
3380 48331116614.9232 0.464650206640449 3.00647854413735 294.74953672258 32.6063110701555 0.640126461498273 1.71405432374658 -0.964340677413563 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.0621934485638E+051 -2.86856191173437E+032 -3884305026.41548 -2.86856191173437E+032 0 0 0 0 1 2
3385 48752174633.3243 0.462058541009759 2.99528869515429 295.29958857224 32.6671598908668 0.637743967052006 1.70767476415554 -0.964278226600201 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.05835221964023E+051 -2.90587549745572E+032 -283750040.847362 -2.90587549745572E+032 0 0 0 0 1 2
3390 49178023176.8257 0.459412603343191 2.98384291536735 295.865419125525 32.7297542115858 0.635306980921374 1.70114929322853 -0.964207150228409 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.05441570492778E+051 -2.94492409771458E+032 -4638711.04247194 -2.94492409771458E+032 0 0 0 0 1 2
3395 49607856160.29 0.456715991880528 2.97215529937789 296.446574587906 32.7940438318417 0.63281850406819 1.6944859465833 -0.964126805721608 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.05038821730854E+051 -2.98543731382516E+032 -268035.882304327 -2.98543731382516E+032 0 0 0 0 1 2
3400 50041622158.0928 0.453967630143502 2.96021969441204 297.043609634235 32.8600901118693 0.630277226470341 1.68768121639884 -0.964038068960384 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.04626709305402E+051 -3.02757471080657E+032 -57323.8165924511 -3.02757471080657E+032 0 0 0 0 1 2
3405 50481128606.924 0.451154438774487 2.94797757454206 297.659739832189 32.9282487699544 0.627670687039388 1.6807017358581 -0.963940688792379 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.04203149522066E+051 -3.07153698230842E+032 -522.801223408093 -3.07153698230842E+032 0 0 0 0 1 2
3410 50929651455.1765 0.448253230354552 2.93532575000077 298.30053575427 32.9991360439437 0.624976915054583 1.67348867438437 -0.963833379560734 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.03764489413196E+051 -3.11769356250736E+032 -20.1276882946087 -3.11769356250736E+032 0 0 0 0 1 2
3415 51390083806.1036 0.445242272748309 2.92216642415199 298.971446300607 33.0733547118247 0.622175088077401 1.66598627613421 -0.96371570905478 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.0330722920789E+051 -3.16671120798433E+032 -0.721675267014222 -3.16671120798433E+032 0 0 0 0 1 2
3420 51864070110.3516 0.442107055621671 2.90843246004382 299.676504308784 33.1513509013786 0.61925091159723 1.65815626497126 -0.963586747056371 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.02828902118471E+051 -3.2188200057329E+032 -0.120421705516444 -3.2188200057329E+032 0 0 0 0 1 2
3425 52355622677.7429 0.438816331715196 2.89398232384887 300.42374007441 33.2340129543462 0.616174250841183 1.64991794959329 -0.96344457547141 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.02324411328469E+051 -3.27473469006012E+032 -0.01820601297144 -3.27473469006012E+032 0 0 0 0 1 2
3430 52867206264.0008 0.435347635150321 2.87871151848899 301.219520471939 33.3220451985149 0.612922856741496 1.64121175409915 -0.963288418791753 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.01789898159386E+051 -3.33526292597358E+032 -0.000447325506637 -3.33526292597358E+032 0 0 0 0 1 2
3435 53399201491.3603 0.431691431473019 2.86257124746476 302.067522217391 33.4158543661481 0.609486339757693 1.63200985861599 -0.963116818777513 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.01223408307722E+051 -3.40060587011698E+032 -8.97877817176746E-06 -3.40060587011698E+032 0 0 0 0 1 2
3440 53955606249.1472 0.427811967023546 2.84539548635693 302.977840954874 33.5165572756672 0.605829350685566 1.62221760925904 -0.962927809106061 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 2.00618818089423E+051 -3.47206846023584E+032 -1.22631396246129E-06 -3.47206846023584E+032 0 0 0 0 1 2
3445 54534117599.6778 0.423715773270557 2.82720373993362 303.951038974731 33.6242161297613 0.601956042396327 1.61184612609174 -0.96272117525192 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.99976471752429E+051 -3.54988584496101E+032 -1.99125459869738E-08 -3.54988584496101E+032 0 0 0 0 1 2
3450 55134959049.2325 0.419391060627725 2.80793337269814 304.992237674858 33.7393974768796 0.597853078809818 1.60085969934854 -0.962495481805534 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.99293781451745E+051 -3.63473663634874E+032 -2.60339941491462E-10 -3.63473663634874E+032 0 0 0 0 1 2
3455 55766026569.3496 0.414768187449187 2.78726104394335 306.121168988117 33.8642841382338 0.593451615615431 1.58907398594202 -0.962245983778327 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.98558814343255E+051 -3.72850647053983E+032 -3.12149913647561E-11 -3.72850647053983E+032 0 0 0 0 1 2
3460 56415041744.1961 0.409923278562969 2.76551322796643 307.322470345678 33.9971766482243 0.588821164314266 1.57667511548276 -0.961975836080189 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.97782662267691E+051 -3.83059805226076E+032 -3.37152746613903E-12 -3.83059805226076E+032 0 0 0 0 1 2
3465 57177871353.9841 0.404107428227523 2.7392935495936 308.789765833928 34.1594944372655 0.583238583333886 1.56172674567988 -0.96163833929638 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.9684284612056E+051 -3.95497125418177E+032 -2.88782453859326E-15 -3.95497125418177E+032 0 0 0 0 1 2
3470 57960003619.5934 0.397997198294082 2.71161084584286 310.361973255308 34.333417982043 0.577344501291884 1.54594427547085 -0.961271757545068 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.95845695018993E+051 -4.09807916914692E+032 -2.43756394101182E-17 -4.09807916914692E+032 0 0 0 0 1 2
3475 58711102030.8194 0.391978497024248 2.68420397177399 311.942413702903 34.5082522953897 0.571509147717636 1.53031906135125 -0.960898114028414 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.94853452719457E+051 -4.24640816017383E+032 -1.13444647836514E-20 -4.24640816017383E+032 0 0 0 0 1 2
3480 59432295068.3338 0.386050784843171 2.65707397428267 313.530909875573 34.6839777635813 0.565732745511658 1.51485170017752 -0.960518040278196 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.93866232786343E+051 -4.40010737911342E+032 -3.99199536956617E-24 -4.40010737911342E+032 0 0 0 0 1 2
3485 60124770100.0548 0.380212713804343 2.63021818286491 315.127495367479 34.8605981029312 0.560014726081749 1.49954066944125 -0.960131960466196 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.92884014416993E+051 -4.55936981073595E+032 -2.96673745461161E-25 -4.55936981073595E+032 0 0 0 0 1 2
3490 60789670573.143 0.374462929236225 2.60363383031268 316.732211120018 35.0381178425321 0.554354500245889 1.48438439150106 -0.959740065492436 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.91906772426817E+051 -4.72439676762322E+032 -1.0914361682141E-27 -4.72439676762322E+032 0 0 0 0 1 2
3495 61428094511.1134 0.36880009605343 2.57731817325972 318.345098526187 35.2165415614341 0.548751483898354 1.46938130230828 -0.95934258469599 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.90934481608335E+051 -4.89539689578644E+032 -2.04457815904455E-31 -4.89539689578644E+032 0 0 0 0 1 2
3500 62041096217.3772 0.363222899330587 2.55126849593003 319.966199198 35.395873862916 0.543205098807816 1.45452985354401 -0.958939768616565 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.89967116876737E+051 -5.07258639484305E+032 -1.09203132093548E-32 -5.07258639484305E+032 0 0 0 0 1 2
3505 62629688012.7828 0.357730044026355 2.52548210999215 321.595554959653 35.5761193737288 0.53771477258632 1.439828512536 -0.958531770225052 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.89004653274134E+051 -5.25618928983972E+032 -1.61087242179932E-36 -5.25618928983972E+032 0 0 0 0 1 2
3510 63194841907.2643 0.352320254683682 2.49995635428617 323.23320784833 35.7572827441852 0.53227993863116 1.42527576210309 -0.958118639487953 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.88047065969079E+051 -5.44643771443946E+032 -1.68456314330669E-36 -5.44643771443946E+032 0 0 0 0 1 2
3515 63737491205.0301 0.346992275133675 2.47468859454927 324.879200115279 35.9393686482785 0.526900036066443 1.41087010039867 -0.9577004391281 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.87094330255934E+051 -5.64357220441221E+032 -3.98467646325991E-39 -5.64357220441221E+032 0 0 0 0 1 2
3520 64258532045.8366 0.341744868203913 2.44967622314386 326.533574226907 36.1223817838035 0.521574509685207 1.39661004075574 -0.957277243814229 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.86146421554232E+051 -5.84784200174995E+032 -3.28730831467668E-43 -5.84784200174995E+032 0 0 0 0 1 2
3525 64758824884.8878 0.336576815431173 2.42491665878848 328.196372865867 36.3063268724772 0.516302809892121 1.38249411153344 -0.956849084684655 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.8520331540804E+051 -6.05950536978955E+032 -5.66377005711873E-46 -6.05950536978955E+032 0 0 0 0 1 2
3530 65239195913.8045 0.3314869167785 2.4004073462914 329.867638932167 36.491208660061 0.511084392646766 1.36852085596519 -0.956415946970204 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.84264987485332E+051 -6.27882991974146E+032 -5.92462387423123E-46 -6.27882991974146E+032 0 0 0 0 1 2
3535 65700438425.0109 0.326473990356553 2.37614575628692 331.547415544272 36.677031916483 0.505918719407497 1.35468883200838 -0.955977812688935 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.8333141357736E+051 -6.50609294903716E+032 -8.48796979354724E-49 -6.50609294903716E+032 0 0 0 0 1 2
3540 66143314121.79 0.321536872149169 2.35212938497437 333.235746040219 36.8638014359611 0.500805257075856 1.34099661219552 -0.955534745424768 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.82402569598028E+051 -6.74158179192311E+032 -1.4983629536099E-51 -6.74158179192311E+032 0 0 0 0 1 2
3545 66568554376.1727 0.316674415743074 2.32835575385968 334.932673978733 37.0515220371267 0.495743477941563 1.32744278348693 -0.955086744278753 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.81478431583272E+051 -6.98559418274452E+032 -1.97258936950461E-54 -6.98559418274452E+032 0 0 0 0 1 2
3550 66976861436.7376 0.311885492061679 2.30482240949961 336.638243140353 37.2401985631489 0.490732859628054 1.31402594712491 -0.954633848302492 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.80558975690441E+051 -7.23843863237827E+032 -2.06381507059387E-54 -7.23843863237827E+032 0 0 0 0 1 2
3555 67368909588.3152 0.307168989102914 2.28152692324858 338.352497528561 37.4298358818596 0.485772885038567 1.30074471848943 -0.954176045996048 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.79644178197683E+051 -7.50043481829072E+032 -2.94657393214043E-57 -7.50043481829072E+032 0 0 0 0 1 2
3560 67745346265.5129 0.302523811681008 2.25846689100799 340.075481370916 37.620438885879 0.480863042302789 1.28759772695517 -0.953713137560339 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.7873401550333E+051 -7.77191398871391E+032 -1.9439046741469E-59 -7.77191398871391E+032 0 0 0 0 1 2
3565 68106793121.899 0.297948881172191 2.23563993297814 341.807239120195 37.8120124927421 0.476002824724019 1.2745836157501 -0.953245199158437 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.77828464125295E+051 -8.05321938145075E+032 -2.03401279361133E-59 -8.05321938145075E+032 0 0 0 0 1 2
3570 68453847056.6108 0.293443135264229 2.21304369341266 343.547815455543 38.0045616450249 0.471191730726881 1.26170104181551 -0.952772383078047 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.76927500700459E+051 -8.34470665783915E+032 -2.12832163159167E-59 -8.34470665783915E+032 0 0 0 0 1 2
3575 68787081200.0843 0.289005527709757 2.19067584037533 345.297255283621 38.1980913104728 0.466429263805566 1.2489486756673 -0.952294678747892 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.76031101984074E+051 -8.64674435242325E+032 -5.18125933922598E-63 -8.64674435242325E+032 0 0 0 0 1 2
3580 69107045860.5303 0.284635028083333 2.16853406549949 347.055603739769 38.392606482128 0.461714932472584 1.23632520125889 -0.951812116071555 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.75139244849158E+051 -8.95971433890094E+032 -4.36235934821895E-65 -8.95971433890094E+032 0 0 0 0 1 2
3585 69414269432.7224 0.280330621542173 2.14661608374978 348.822906189167 38.5881121784587 0.457048250208051 1.22382931584532 -0.951324470898818 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.74251906285905E+051 -9.28401231293598E+032 -4.56476762518152E-65 -9.28401231293598E+032 0 0 0 0 1 2
3590 69709259270.5967 0.276091308590499 2.12491963318633 350.599208228008 38.7846134434888 0.452428735409471 1.21145972984885 -0.950831137350177 -1 0.168224888488633 1.52069358108457 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.73369063401085E+051 -9.62004829244588E+032 -1.27647030291144E-68 -9.62004829244588E+032 0 0 0 0 1 2
